Source	Target	Type	Weight	Val
41	166	Undirected	4.0	2349437
41	167	Undirected	4.0	2349437
41	183	Undirected	2.0	1644359
41	189	Undirected	5.0	12349437
41	195	Undirected	5.0	12349437
41	196	Undirected	5.0	12349437
42	48	Undirected	1.0	1226207
42	55	Undirected	10.0	1314218
42	61	Undirected	7.0	554816
42	80	Undirected	4.0	353084
42	84	Undirected	7.0	1110375
42	89	Undirected	12.0	1070577
42	107	Undirected	8.0	1306224
42	138	Undirected	2.0	811613
42	142	Undirected	5.0	1668677
42	148	Undirected	2.0	329955
42	150	Undirected	5.0	403336
42	151	Undirected	7.0	1115531
42	202	Undirected	8.0	562316
42	205	Undirected	6.0	11455999
42	208	Undirected	2.0	158433
42	210	Undirected	10.0	7787378
42	211	Undirected	3.0	195633
43	56	Undirected	2.0	785386
43	62	Undirected	1.0	95571
43	66	Undirected	1.0	95571
43	68	Undirected	4.0	497483
43	93	Undirected	1.0	122984
43	101	Undirected	10.0	4225838
43	103	Undirected	28.0	16400147
43	105	Undirected	14.0	2465895
43	107	Undirected	3.0	534344
43	116	Undirected	3.0	666091
43	131	Undirected	4.0	644155
43	134	Undirected	2.0	329718
43	141	Undirected	5.0	952547
43	145	Undirected	1.0	62923
43	146	Undirected	9.0	1344749
43	156	Undirected	1.0	33459
43	177	Undirected	1.0	62923
43	179	Undirected	5.0	977324
43	187	Undirected	10.0	1453892
43	206	Undirected	7.0	2905815
43	207	Undirected	2.0	684328
44	53	Undirected	13.0	10608640
44	114	Undirected	2.0	532600
44	123	Undirected	2.0	1017634
44	148	Undirected	1.0	11262
44	174	Undirected	7.0	5985139
44	175	Undirected	32.0	11200824
44	181	Undirected	6.0	1248226
45	63	Undirected	1.0	125336
45	71	Undirected	6.0	2756311
45	92	Undirected	1.0	507060
45	97	Undirected	3.0	6509748
45	106	Undirected	2.0	2355842
45	123	Undirected	2.0	1758975
45	125	Undirected	8.0	2903983
45	140	Undirected	1.0	1686250
45	152	Undirected	1.0	1686250
45	159	Undirected	4.0	3892481
45	176	Undirected	3.0	4019845
46	55	Undirected	7.0	938225
46	61	Undirected	2.0	573340
46	63	Undirected	3.0	2604621
46	75	Undirected	5.0	1876725
