"103680","Bailey, Professor CG","6"
"78191","Bailey, Professor M","1"
"99450","Bailey, Professor MJ","2"
"27183","Bailey, Professor PD","5"
"42647","Bailey, Professor RA","3"
"-65028","Baillie, Professor L","1"
"704","Bain, Dr A","3"
"705","Bain, Professor C","8"
"83972","Bain, Professor M","1"
"715","Baines, Dr G","6"
"712","Baines, Professor MJ","2"
"59146","Baines, Professor T","5"
"718","Baird, Dr M","1"
"76577","Baird, Professor AJ","1"
"723","Baird, Professor M","2"
"79816","Bak, Professor P","1"
"106154","Bakalis, Dr S","2"
"37303","Baker, Dr AJ","2"
"80532","Baker, Dr E","1"
"81279","Baker, Dr J","3"
"80675","Baker, Dr MA","2"
"-101167","Baker, Dr MJ","1"
"735","Baker, Dr N","2"
"-161489","Baker, Dr PH","1"
"-112205","Baker, Dr RE","1"
"74590","Baker, Dr RT","3"
"-2520","Baker, Dr SC","2"
"33935","Baker, Mr N","1"
"-173780","Baker, Mr S J","4"
"100004","Baker, Professor A","1"
"100268","Baker, Professor C","2"
"729","Baker, Professor CJ","6"
"731","Baker, Professor HJ","8"
"107107","Baker, Professor J","1"
"64331","Baker, Professor MA","1"
"125456","Baker, Professor SN","4"
"742","Baker, Professor T N","1"
"128334","Bakker, Dr G","1"
"58190","Bal, Dr DJ","1"
"49973","Balabani, Dr S","3"
"-156369","Balachandran, Dr R","1"
"763","Balachandran, Professor W","1"
"27691","Balakrishnan, Professor G","5"
"68891","Balasubramaniam, Dr D","3"
"765","Balchin, Dr M","1"
"91567","Balderson, Ms R","6"
"134196","Balderstone, Mrs GE","7"
"46533","Balding, Professor DJ","3"
"83123","Baldock, Dr T","2"
"74105","Baldock, Professor RA","1"
"768","Baldwin, Dr A","1"
"81429","Baldwin, Dr L","1"
"780","Balendra, Professor R","1"
"-21140","Bales, Ms S","7"
"-187038","Baletto, Dr F","1"
"85254","Balikhin, Professor M","2"
"61443","Balinsky, Professor A","1"
"-163654","Balint, Dr DS","2"
"782","Balint-Kurti, Professor G","9"
"783","Balkan, Professor N","4"
"791","Ball, Dr G","1"
"89312","Ball, Dr L","3"
"115013","Ball, Dr RJ","2"
"43925","Ball, Mr R","1"
"799","Ball, Professor A","2"
"27531","Ball, Professor AD","4"
"790","Ball, Professor FG","6"
"38487","Ball, Professor K","3"
"70039","Ball, Professor PD","2"
"800","Ball, Professor Sir J","5"
"109886","Ballal, Dr T","1"
"803","Ballance, Dr D","8"
"62151","Bamber, Dr JC","4"
"105099","Bamber, Professor J","1"
"-111398","Bambra, Professor CL","1"
"80588","Bampos, Dr N","1"
"-187560","Banas, Dr L","1"
"112412","Bandara, Dr AK","1"
"69302","Bandara, Dr MPU","4"
"99872","Bandara, Dr P","1"
"-19702","Bandmann, Professor O","1"
"93057","Banerjee, Dr A","1"
"823","Banerjee, Professor JR","6"
"825","Banfill, Professor PF","14"
"-503262","Bangert, Professor U","9"
"44119","Banister, Professor D","5"
"-161227","Banks, Dr DJ","1"
"21967","Banks, Emeritus Research Professor WM","5"
"-111599","Banks, Mrs MS","6"
"835","Banks, Professor C","3"
"837","Banks, Professor S","8"
"-1531","Bannister, Dr NP","2"
"-29176","Banse, Dr R","1"
"42590","Banwart, Professor S","14"
"78729","Bao, Dr X","1"
"109629","Barahona, Professor M","2"
"94544","Barakos, Professor G","15"
"98863","Baranov, Dr A","7"
"84626","Barany, Professor I","1"
"115669","Barba, Dr L","1"
"-113910","Barber, Dr A","4"
"127178","Barber, Dr AH","2"
"96465","Barber, Dr PR","1"
"109797","Barber, Dr RW","3"
"117094","Barber, Dr S","1"
"25929","Barber, Dr Z","20"
"60275","Barber, Professor J","1"
"859","Barber, Professor K","2"
"-5748","Barbur, Professor JL","2"
"-81200","Barclay, Professor LW","1"
"873","Bard, Dr E","1"
"79604","Bard, Professor J","1"
"66106","Bardon, Professor K","1"
"875","Barenghi, Professor CF","3"
"32219","Barer, Dr ML","1"
"876","Barford, Professor W","15"
"877","Bargiela, Professor A","4"
"878","Barham, Professor PJ","3"
"42912","Barigou, Professor M","4"
"105100","Barker, Dr G","1"
"119644","Barker, Dr G","2"
"94924","Barker, Dr J","3"
"118165","Barker, Dr SA","1"
"81730","Barker, Dr SA","1"
"84530","Barker, Dr T","1"
"50535","Barker, Professor JA","1"
"890","Barker, Professor JR","9"
"90693","Barker, Professor PF","10"
"120595","Barker, Professor T","2"
"34741","Barkley, Professor D","4"
"895","Barlow, Dr D","4"
"94400","Barlow, Dr J","1"
"105416","Barlow, Dr SM","2"
"110478","Barlow, Professor J","2"
"65531","Barlow, Professor J","1"
"68164","Barlow, Professor J","3"
"56605","Barlow, Professor R","3"
"42722","Barltrop, Professor N","5"
"-224509","Barnard, Dr Y","1"
"65700","Barnden, Professor JA","2"
"-81470","Barnea, Dr YD","1"
"92787","Barnes, Dr A","1"
"910","Barnes, Dr AC","3"
"81400","Barnes, Dr CJ","1"
"-10302","Barnes, Dr FRM","2"
"-3198","Barnes, Dr GR","1"
"-20886","Barnes, Dr S","1"
"112471","Barnes, Dr T","1"
"101895","Barnes, Mr JC","8"
"-87084","Barnes, Professor B","1"
"52933","Barnes, Professor C","7"
"921","Barnes, Professor D","5"
"108520","Barnes, Professor GR","2"
"53866","Barnes, Professor M","5"
"916","Barnes, Professor P","13"
"25011","Barnes, Professor P A","2"
"29233","Barnes, Professor WL","10"
"116032","Barnett, Professor J","1"
"91505","Barnett, Professor J","1"
"932","Barnett, Professor S","9"
"72049","Barney, Professor A","1"
"935","Barnham, Professor K W J","7"
"-7023","Barr, Dr S","5"
"73941","Barran, Professor PE","5"
"72176","Barras, Dr B","1"
"126913","Barratt, Dr DC","1"
"-230039","Barraud, Mr J","8"
"-188465","Barrett, Dr J","1"
"-169900","Barrett, Dr M","2"
"963","Barrett, Dr S","2"
"125260","Barrett, Dr S D","1"
"50377","Barrett, Mr D","2"
"63520","Barrett, Mr D","1"
"-8609","Barrett, Professor BT","1"
"955","Barrett, Professor DA","1"
"29439","Barrett, Professor J","2"
"959","Barrett, Professor P","9"
"952","Barrett, Professor T","14"
"69369","Barria, Dr J","1"
"111236","Barrieu, Dr PMI","2"
"968","Barringer, Professor H","3"
"41611","Barron, Dr M","2"
"91436","Barron, Mrs C","8"
"973","Barron, Professor L","4"
"979","Barrow, Professor JD","4"
"-120624","Barry, Miss L","5"
"-3354","Barter, Dr LMC","2"
"989","Bartle, Professor K","1"
"95505","Bartlett, Dr L","1"
"34854","Bartlett, Professor P","5"
"29058","Bartlett, Professor PN","18"
"106588","Bartley, Dr JK","1"
"-163855","Bartolini, Dr R","1"
"-97016","Barton, Dr D","1"
"111846","Barton, Dr G","1"
"996","Barton, Dr J","4"
"38201","Barton, Mr J","2"
"994","Barton, Professor D","4"
"38470","Barton, Professor H","2"
"52811","Barton, Professor J","2"
"27601","Barton, Professor N","5"
"1003","Barton, Professor S","2"
"103779","Basch, Mr R","5"
"1012","Basden, Dr A","2"
"93271","Basheer, Dr Lulu","1"
"28545","Basheer, Professor M","15"
"71630","Bassett, Dr B","1"
"1019","Bassindale, Professor A","1"
"41902","Bassom, Professor AP","2"
"-11899","Batchelor, Dr P","1"
"55374","Batchelor, Professor J","3"
"83354","Bate, Dr I","2"
"131657","Bate, Dr ME","2"
"-45486","Bate, Professor PS","6"
"77242","Bateman, Dr A","1"
"98344","Bateman, Dr N","1"
"-190193","Bateman, Mr K","1"
"54187","Bateman, Mr R","1"
"-7985","Bates, Dr AD","1"
