Source	Target	Type	Weight	Val
102	37	Undirected	3.0	1064903
102	157	Undirected	1.0	2048925
102	205	Undirected	4.0	3176939
102	219	Undirected	3.0	10955733
103	45	Undirected	1.0	97129
103	63	Undirected	6.0	16922151
103	78	Undirected	2.0	1349858
103	85	Undirected	4.0	9228757
103	145	Undirected	5.0	12015276
103	149	Undirected	3.0	5442107
104	2	Undirected	1.0	572579
104	31	Undirected	2.0	673214
104	45	Undirected	1.0	572579
104	54	Undirected	11.0	546881
104	61	Undirected	1.0	769539
104	119	Undirected	1.0	488453
104	157	Undirected	1.0	1437554
104	200	Undirected	2.0	1228106
104	202	Undirected	11.0	546881
105	52	Undirected	2.0	499753
105	64	Undirected	2.0	2869873
105	71	Undirected	1.0	6236104
105	107	Undirected	2.0	4150033
105	110	Undirected	9.0	8781039
105	190	Undirected	3.0	1626404
106	90	Undirected	1.0	3567862
106	217	Undirected	1.0	3567862
107	10	Undirected	8.0	16748995
107	18	Undirected	2.0	673794
107	22	Undirected	3.0	7301059
107	43	Undirected	1.0	438505
107	49	Undirected	2.0	1527980
107	52	Undirected	9.0	28198446
107	61	Undirected	2.0	1056088
107	69	Undirected	2.0	11669263
107	71	Undirected	3.0	6574309
107	85	Undirected	9.0	8991928
107	96	Undirected	5.0	5260222
107	105	Undirected	8.0	10911224
107	110	Undirected	15.0	13105725
107	116	Undirected	1.0	662804
107	124	Undirected	3.0	2007971
107	126	Undirected	1.0	507337
107	138	Undirected	2.0	657364
107	141	Undirected	1.0	4782908
107	146	Undirected	24.0	29216526
107	148	Undirected	5.0	13129574
107	150	Undirected	4.0	9773992
107	152	Undirected	7.0	31008728
107	163	Undirected	2.0	1116040
107	182	Undirected	4.0	1909965
107	190	Undirected	8.0	8043916
107	195	Undirected	2.0	1097691
107	200	Undirected	8.0	14787477
107	217	Undirected	1.0	4062954
107	220	Undirected	4.0	7253065
108	6	Undirected	2.0	8400597
108	10	Undirected	7.0	22004690
108	22	Undirected	2.0	4501392
108	42	Undirected	4.0	2052238
108	52	Undirected	6.0	6636929
108	71	Undirected	4.0	3711852
108	107	Undirected	11.0	33846518
108	126	Undirected	1.0	507337
108	132	Undirected	2.0	5649702
108	140	Undirected	2.0	1825172
108	150	Undirected	3.0	15084360
108	159	Undirected	1.0	3034323
108	188	Undirected	2.0	14717804
108	190	Undirected	7.0	7317629
108	215	Undirected	1.0	7181445
108	220	Undirected	3.0	2863252
109	163	Undirected	1.0	3793546
110	10	Undirected	9.0	4330449
110	18	Undirected	3.0	6142462
110	35	Undirected	1.0	6531178
110	46	Undirected	1.0	5468668
110	49	Undirected	2.0	1281197
110	53	Undirected	3.0	6364627
110	57	Undirected	4.0	11424479
110	59	Undirected	2.0	1995350
110	62	Undirected	3.0	15958762
110	64	Undirected	4.0	5112395
110	96	Undirected	12.0	30032227
110	105	Undirected	5.0	6653235
110	107	Undirected	36.0	52764889
110	109	Undirected	1.0	3793546
